,datetime,open,close,high,low,volume,openinterest
9100,20210305  13:25,592.9,598.01,598.91,592.0,5913,
9101,20210305  13:30,598.14,596.02,599.2,592.48,3710,
9102,20210305  13:35,596.52,603.92,605.0,596.26,6517,
9103,20210305  13:40,604.16,598.98,606.11,598.69,5521,
9104,20210305  13:45,599.0,599.94,603.0,598.0,3670,
9105,20210305  13:50,599.81,594.12,604.5,592.7,4778,
9106,20210305  13:55,594.26,597.42,597.42,592.59,3194,
9107,20210305  14:00,597.12,592.2,598.36,591.05,3189,
9108,20210305  14:05,592.4,587.17,593.5,586.59,4224,
9109,20210305  14:10,587.08,589.08,590.5,585.47,3482,
9110,20210305  14:15,589.25,583.69,591.99,583.43,3529,
9111,20210305  14:20,583.58,585.64,586.4,582.46,3195,
9112,20210305  14:25,585.55,592.13,592.78,585.54,3452,
9113,20210305  14:30,592.11,597.69,598.0,592.0,3555,
9114,20210305  14:35,597.5,600.81,602.41,597.5,4653,
9115,20210305  14:40,600.8,597.68,603.98,595.18,4552,
9116,20210305  14:45,597.51,598.28,599.36,595.16,3012,
9117,20210305  14:50,598.1,599.66,599.68,595.71,2243,
9118,20210305  14:55,599.65,601.67,602.84,598.83,4349,
9119,20210305  15:00,601.55,601.02,604.71,598.74,4339,
9120,20210305  15:05,601.04,597.12,601.46,596.2,2493,
9121,20210305  15:10,596.89,595.19,597.43,593.38,2890,
9122,20210305  15:15,595.04,594.38,599.66,593.68,3401,
9123,20210305  15:20,594.0,595.35,596.3,592.77,2473,
9124,20210305  15:25,595.49,596.07,598.44,594.35,2608,
9125,20210305  15:30,596.23,599.1,600.84,595.26,3059,
9126,20210305  15:35,599.35,602.29,603.26,598.97,4186,
9127,20210305  15:40,602.29,599.82,602.35,597.0,3962,
9128,20210305  15:45,599.9,600.42,602.0,597.25,3673,
9129,20210305  15:50,600.3,599.27,601.4,598.51,4694,
9130,20210305  15:55,599.28,597.5,599.99,596.76,5966,
9131,20210305  16:00,597.95,595.8,597.95,594.5,6821,
9132,20210305  16:05,596.0,596.42,597.37,595.51,92,
9133,20210305  16:10,596.08,594.28,597.0,594.28,141,
9134,20210305  16:15,594.56,595.0,595.87,594.36,122,
9135,20210305  16:20,595.01,594.93,595.16,594.07,119,
9136,20210305  16:25,594.5,593.07,594.94,593.07,132,
9137,20210305  16:30,593.07,593.62,594.04,593.0,88,
9138,20210305  16:35,593.55,593.15,594.07,592.72,135,
9139,20210305  16:40,593.45,594.48,595.0,593.1,50,
9140,20210305  16:45,594.79,595.25,596.99,594.52,104,
9141,20210305  16:50,595.32,595.11,595.32,594.45,82,
9142,20210305  16:55,595.87,596.2,596.26,595.01,101,
9143,20210305  17:00,596.04,596.0,596.5,595.74,80,
9144,20210305  17:05,596.59,596.0,596.59,595.8,39,
9145,20210305  17:10,596.0,595.5,596.25,595.5,76,
9146,20210305  17:15,595.5,595.6,595.6,595.14,37,
9147,20210305  17:20,595.99,595.96,596.0,595.65,111,
9148,20210305  17:25,595.98,595.5,596.0,595.0,37,
9149,20210305  17:30,595.49,596.0,596.0,595.18,14,
9150,20210305  17:35,595.7,595.98,596.0,595.7,39,
9151,20210305  17:40,596.0,596.0,596.0,595.77,99,
9152,20210305  17:45,596.0,596.0,596.0,595.75,23,
9153,20210305  17:50,595.97,597.0,597.0,595.97,67,
9154,20210305  17:55,596.87,596.52,596.87,596.0,19,
9155,20210305  18:00,596.12,597.0,597.0,596.12,5,
9156,20210305  18:05,597.01,597.39,597.68,597.01,29,
9157,20210305  18:10,597.24,597.42,597.43,596.95,29,
9158,20210305  18:15,597.26,597.4,597.4,597.26,7,
9159,20210305  18:20,597.4,597.0,597.4,597.0,8,
9160,20210305  18:25,596.88,596.66,596.88,596.26,7,
9161,20210305  18:30,596.18,596.15,596.18,596.0,9,
9162,20210305  18:35,596.5,596.4,596.5,596.4,8,
9163,20210305  18:40,596.09,596.3,596.31,596.0,15,
9164,20210305  18:45,596.08,597.25,597.25,596.08,20,
9165,20210305  18:50,597.25,597.84,597.85,597.08,31,
9166,20210305  18:55,597.94,597.13,597.94,597.13,29,
9167,20210305  19:00,597.5,597.45,597.5,597.29,29,
9168,20210305  19:05,597.48,597.01,597.48,597.01,12,
9169,20210305  19:10,597.15,597.13,597.2,597.13,7,
9170,20210305  19:15,597.0,596.9,597.0,596.89,20,
9171,20210305  19:20,596.88,596.9,596.9,595.8,46,
9172,20210305  19:25,596.21,596.88,596.9,596.21,12,
9173,20210305  19:30,596.9,597.0,597.0,596.89,10,
9174,20210305  19:35,596.65,596.62,596.98,596.5,26,
9175,20210305  19:40,596.62,597.0,597.2,596.62,33,
9176,20210305  19:45,596.97,596.4,596.97,596.4,11,
9177,20210305  19:50,596.66,596.02,596.67,596.0,35,
9178,20210305  19:55,596.0,596.25,596.6,596.0,46,
9179,20210308  04:00,583.2,570.01,584.8,563.0,239,
9180,20210308  04:05,571.0,570.2,573.01,568.0,70,
9181,20210308  04:10,570.2,568.01,573.06,568.01,46,
9182,20210308  04:15,568.66,570.0,572.0,568.66,82,
9183,20210308  04:20,569.5,563.0,569.5,563.0,87,
9184,20210308  04:25,564.43,563.32,566.01,558.0,121,
9185,20210308  04:30,562.94,566.5,570.01,562.94,46,
9186,20210308  04:35,566.89,565.0,568.0,565.0,33,
9187,20210308  04:40,566.0,566.7,566.7,565.84,31,
9188,20210308  04:45,567.47,565.65,567.49,565.0,15,
9189,20210308  04:50,564.45,564.55,565.0,563.56,29,
9190,20210308  04:55,564.99,564.5,565.45,564.5,6,
9191,20210308  05:00,564.69,566.0,566.74,564.69,49,
9192,20210308  05:05,566.99,567.56,569.0,566.85,89,
9193,20210308  05:10,568.0,567.1,568.02,567.0,26,
9194,20210308  05:15,567.85,567.07,568.78,567.0,28,
9195,20210308  05:20,568.05,570.0,570.24,567.9,92,
9196,20210308  05:25,568.9,568.89,568.98,568.5,8,
9197,20210308  05:30,569.39,575.0,575.0,569.39,26,
9198,20210308  05:35,576.53,576.8,580.11,576.53,125,
9199,20210308  05:40,577.15,578.01,578.68,577.15,15,
9200,20210308  05:45,577.72,577.42,577.72,577.42,2,
9201,20210308  05:50,577.0,578.64,578.64,576.0,19,
9202,20210308  05:55,577.91,578.43,578.43,577.91,29,
9203,20210308  06:00,578.52,580.11,585.0,578.52,144,
9204,20210308  06:05,580.6,581.22,583.0,580.6,25,
9205,20210308  06:10,582.33,584.01,587.0,582.02,42,
9206,20210308  06:15,584.11,577.0,584.11,573.1,163,
9207,20210308  06:20,576.46,577.0,577.0,572.1,78,
9208,20210308  06:25,576.77,574.0,577.0,574.0,33,
9209,20210308  06:30,575.0,578.0,578.69,575.0,70,
9210,20210308  06:35,579.01,577.68,579.08,577.68,9,
9211,20210308  06:40,577.93,576.99,577.93,576.99,4,
9212,20210308  06:45,576.89,578.7,578.7,576.89,8,
9213,20210308  06:50,579.23,579.99,579.99,579.0,8,
9214,20210308  06:55,578.02,578.85,578.85,577.23,24,
9215,20210308  07:00,580.0,579.6,583.0,578.69,241,
9216,20210308  07:05,579.46,584.38,584.4,579.46,190,
9217,20210308  07:10,584.01,583.5,584.87,582.81,93,
9218,20210308  07:15,583.2,580.76,583.21,580.76,145,
9219,20210308  07:20,581.0,581.0,582.0,580.0,174,
9220,20210308  07:25,581.32,584.49,586.0,581.01,99,
9221,20210308  07:30,583.9,583.5,585.5,582.21,157,
9222,20210308  07:35,583.51,581.5,584.0,581.5,96,
9223,20210308  07:40,581.0,579.98,581.19,578.79,165,
9224,20210308  07:45,579.11,581.3,582.01,579.03,44,
9225,20210308  07:50,581.5,582.2,582.22,581.41,31,
9226,20210308  07:55,582.5,582.5,583.0,582.27,31,
9227,20210308  08:00,582.5,584.8,585.0,578.27,437,
9228,20210308  08:05,584.12,587.86,587.96,583.12,232,
9229,20210308  08:10,587.88,588.99,589.0,586.15,248,
9230,20210308  08:15,589.0,589.11,590.88,588.0,301,
9231,20210308  08:20,589.52,588.88,589.52,588.0,119,
9232,20210308  08:25,588.88,589.69,590.99,588.88,199,
9233,20210308  08:30,589.51,591.0,591.82,588.26,240,
9234,20210308  08:35,591.0,589.01,591.32,588.12,207,
9235,20210308  08:40,588.52,591.99,592.88,588.12,160,
9236,20210308  08:45,591.95,594.0,594.3,591.31,148,
9237,20210308  08:50,593.99,593.26,593.99,592.0,129,
9238,20210308  08:55,593.25,595.01,595.5,593.25,133,
9239,20210308  09:00,595.01,595.85,598.0,595.0,432,
9240,20210308  09:05,595.78,598.0,598.0,595.0,225,
9241,20210308  09:10,598.0,602.86,603.48,597.1,474,
9242,20210308  09:15,603.78,603.0,605.98,601.0,491,
9243,20210308  09:20,603.0,604.94,605.0,601.2,385,
9244,20210308  09:25,604.0,601.5,605.48,600.87,632,
9245,20210308  09:30,600.87,588.21,603.64,586.68,14340,
9246,20210308  09:35,588.0,599.73,599.92,584.01,9818,
9247,20210308  09:40,599.77,612.78,615.5,597.3,13260,
9248,20210308  09:45,612.69,608.58,620.13,608.33,11396,
9249,20210308  09:50,608.64,605.15,610.7,597.17,11187,
9250,20210308  09:55,605.04,596.23,607.86,592.09,8240,
9251,20210308  10:00,596.62,594.58,599.39,590.0,5936,
9252,20210308  10:05,594.24,604.89,605.43,593.0,6208,
9253,20210308  10:10,605.29,601.24,607.0,597.0,6096,
9254,20210308  10:15,601.6,603.77,606.4,598.35,4538,
9255,20210308  10:20,603.93,601.48,609.0,600.8,5414,
9256,20210308  10:25,601.84,608.14,609.63,601.8,4275,
9257,20210308  10:30,608.15,611.0,612.2,607.95,5678,
9258,20210308  10:35,611.09,606.9,612.9,605.38,5157,
9259,20210308  10:40,606.76,607.64,610.59,606.76,2963,
9260,20210308  10:45,607.64,603.18,608.5,602.0,3759,
9261,20210308  10:50,603.33,598.25,604.28,597.0,4866,
9262,20210308  10:55,598.31,603.52,603.66,598.01,3797,
9263,20210308  11:00,603.5,601.18,606.3,600.68,3042,
9264,20210308  11:05,601.47,600.86,602.95,598.3,2129,
9265,20210308  11:10,600.63,594.72,600.64,593.3,3733,
9266,20210308  11:15,594.74,595.77,596.46,593.01,2360,
9267,20210308  11:20,595.75,597.62,600.0,595.74,2952,
9268,20210308  11:25,597.22,591.01,597.34,590.0,4040,
9269,20210308  11:30,590.78,589.82,591.21,587.1,3778,
9270,20210308  11:35,589.65,587.43,589.8,585.0,3282,
9271,20210308  11:40,587.4,580.56,589.49,580.53,4141,
9272,20210308  11:45,580.55,584.54,585.0,580.5,3550,
9273,20210308  11:50,584.69,583.51,584.83,579.51,3726,
9274,20210308  11:55,583.35,581.79,586.88,581.05,3555,
9275,20210308  12:00,581.6,581.26,584.66,580.66,2797,
9276,20210308  12:05,581.0,584.37,584.52,580.0,2703,
9277,20210308  12:10,584.46,585.09,586.7,583.24,2361,
9278,20210308  12:15,585.24,584.65,586.48,581.93,2474,
9279,20210308  12:20,584.66,589.9,590.74,584.65,3093,
9280,20210308  12:25,590.2,592.73,593.8,589.06,3230,
9281,20210308  12:30,592.63,593.0,593.85,590.35,2290,
9282,20210308  12:35,593.02,589.12,594.64,589.03,1981,
9283,20210308  12:40,589.11,590.5,593.15,589.03,1388,
9284,20210308  12:45,590.27,590.17,592.28,589.34,1480,
9285,20210308  12:50,590.25,587.6,592.6,587.07,2006,
9286,20210308  12:55,587.56,583.95,587.62,583.56,2433,
9287,20210308  13:00,583.92,584.47,585.99,583.1,2104,
9288,20210308  13:05,584.74,584.77,586.84,584.12,1561,
9289,20210308  13:10,585.06,585.77,586.5,582.39,1736,
9290,20210308  13:15,585.72,584.05,587.55,584.0,1549,
9291,20210308  13:20,584.02,584.0,585.77,583.37,1493,
9292,20210308  13:25,583.7,585.16,586.0,583.5,1311,
9293,20210308  13:30,584.78,581.14,585.17,581.0,1794,
9294,20210308  13:35,581.27,580.09,582.47,580.0,2716,
9295,20210308  13:40,580.25,575.08,580.41,575.0,3991,
9296,20210308  13:45,575.09,573.01,577.51,572.79,3628,
9297,20210308  13:50,573.0,572.32,574.42,570.5,4220,
9298,20210308  13:55,572.2,570.19,572.45,568.08,4021,
9299,20210308  14:00,570.03,568.58,571.21,565.0,5566,
9300,20210308  14:05,568.56,571.01,574.92,566.88,4955,
9301,20210308  14:10,571.12,573.82,575.39,570.51,3190,
9302,20210308  14:15,573.8,574.55,577.0,572.36,2740,
9303,20210308  14:20,574.15,574.49,575.83,572.58,2040,
9304,20210308  14:25,574.35,578.39,578.9,573.0,3130,
9305,20210308  14:30,578.2,577.38,580.0,577.01,2245,
9306,20210308  14:35,577.5,574.34,578.89,574.31,1883,
9307,20210308  14:40,574.28,571.43,576.03,571.05,2294,
9308,20210308  14:45,571.53,570.47,573.38,569.2,2857,
9309,20210308  14:50,570.33,573.11,574.0,569.86,2129,
9310,20210308  14:55,573.09,573.0,574.72,572.07,2202,
9311,20210308  15:00,572.49,567.35,572.73,567.11,3475,
9312,20210308  15:05,567.45,565.51,568.8,564.44,4216,
9313,20210308  15:10,565.62,565.0,565.92,562.0,4173,
9314,20210308  15:15,565.03,559.72,565.82,558.96,4782,
9315,20210308  15:20,559.9,562.69,563.33,558.79,4073,
9316,20210308  15:25,562.75,560.56,565.38,560.39,3352,
9317,20210308  15:30,560.61,569.28,572.66,560.61,5588,
9318,20210308  15:35,569.37,569.28,572.0,568.01,4251,
9319,20210308  15:40,569.33,568.12,570.02,565.09,3505,
9320,20210308  15:45,568.16,564.15,568.73,562.13,3848,
9321,20210308  15:50,564.33,566.96,567.88,563.45,4261,
9322,20210308  15:55,566.99,562.97,566.99,561.59,6584,
9323,20210308  16:00,563.0,561.0,563.5,560.0,4907,
9324,20210308  16:05,561.1,559.5,561.62,559.0,219,
9325,20210308  16:10,559.95,561.8,583.56,559.24,301,
9326,20210308  16:15,561.97,561.95,562.5,561.3,87,
9327,20210308  16:20,561.8,562.13,562.4,561.78,26,
9328,20210308  16:25,562.38,562.4,563.0,562.0,70,
9329,20210308  16:30,562.4,561.45,563.0,561.45,156,
9330,20210308  16:35,561.49,560.75,561.96,560.0,69,
9331,20210308  16:40,561.0,560.5,561.0,560.0,56,
9332,20210308  16:45,560.5,561.97,561.97,560.07,26,
9333,20210308  16:50,561.95,560.6,562.0,560.04,42,
9334,20210308  16:55,560.6,560.0,560.6,559.5,112,
9335,20210308  17:00,560.34,561.27,561.31,560.0,34,
9336,20210308  17:05,560.67,561.0,561.0,560.67,14,
9337,20210308  17:10,560.8,561.0,561.0,560.25,22,
9338,20210308  17:15,560.65,561.0,561.0,560.65,5,
9339,20210308  17:20,561.0,561.0,561.3,560.99,24,
9340,20210308  17:25,561.2,560.29,561.3,560.29,30,
9341,20210308  17:30,560.53,560.3,560.88,560.3,24,
9342,20210308  17:35,560.77,560.25,560.77,560.25,26,
9343,20210308  17:40,560.25,559.5,560.28,559.5,57,
9344,20210308  17:45,559.62,559.07,559.75,559.0,36,
9345,20210308  17:50,559.0,555.01,559.01,555.0,182,
9346,20210308  17:55,555.9,555.12,556.0,554.0,167,
9347,20210308  18:00,556.0,555.75,556.5,555.48,165,
9348,20210308  18:05,555.69,555.65,555.79,555.13,45,
9349,20210308  18:10,555.5,557.25,557.25,555.5,116,
9350,20210308  18:15,557.0,559.15,559.8,557.0,61,
9351,20210308  18:20,559.15,561.7,561.79,558.6,156,
9352,20210308  18:25,562.0,563.52,564.8,561.5,126,
9353,20210308  18:30,564.48,563.01,565.22,563.0,175,
9354,20210308  18:35,563.0,566.15,566.7,562.78,71,
9355,20210308  18:40,566.5,567.95,571.0,566.5,233,
9356,20210308  18:45,567.6,570.1,571.5,567.22,150,
9357,20210308  18:50,570.11,568.0,570.3,566.86,128,
9358,20210308  18:55,568.5,568.25,569.0,568.0,29,
9359,20210308  19:00,568.97,568.67,569.0,568.0,41,
9360,20210308  19:05,568.1,566.12,568.1,566.02,37,
9361,20210308  19:10,566.84,568.48,568.48,566.52,29,
9362,20210308  19:15,568.71,568.91,569.05,568.15,42,
9363,20210308  19:20,568.7,568.01,568.7,567.8,23,
9364,20210308  19:25,568.49,567.3,568.6,567.3,19,
9365,20210308  19:30,567.49,566.51,567.98,566.5,40,
9366,20210308  19:35,566.51,566.01,566.51,566.0,25,
9367,20210308  19:40,566.5,566.35,566.5,566.05,9,
9368,20210308  19:45,566.65,567.98,567.98,566.65,52,
9369,20210308  19:50,567.06,568.5,568.87,567.06,95,
9370,20210308  19:55,568.86,567.0,568.88,567.0,105,
9371,20210309  04:00,581.16,584.43,588.0,577.0,82,
9372,20210309  04:05,584.78,587.01,588.2,584.78,63,
9373,20210309  04:10,588.0,589.16,590.79,587.9,59,
9374,20210309  04:15,590.0,590.03,593.0,589.6,117,
9375,20210309  04:20,590.0,590.0,590.55,590.0,66,
9376,20210309  04:25,590.05,588.94,590.05,588.94,63,
9377,20210309  04:30,589.1,591.77,591.77,589.1,13,
9378,20210309  04:35,591.88,590.0,592.0,590.0,19,
9379,20210309  04:40,589.27,588.88,589.27,588.8,7,
9380,20210309  04:45,589.31,591.0,591.0,589.31,2,
9381,20210309  04:50,590.5,590.5,590.5,590.5,3,
9382,20210309  04:55,590.08,590.0,590.09,590.0,4,
9383,20210309  05:00,587.0,587.13,587.13,586.0,10,
9384,20210309  05:05,588.0,587.47,588.0,587.47,10,
9385,20210309  05:10,587.47,585.61,587.47,585.61,3,
9386,20210309  05:15,584.51,586.35,587.0,584.02,53,
9387,20210309  05:20,585.0,586.35,586.35,585.0,5,
9388,20210309  05:25,586.08,585.0,586.08,585.0,2,
9389,20210309  05:30,585.69,587.0,587.0,585.69,13,
9390,20210309  05:35,587.0,586.5,587.5,586.39,19,
9391,20210309  05:40,587.4,586.53,587.4,586.03,23,
9392,20210309  05:45,586.53,586.53,586.53,586.53,0,
9393,20210309  05:50,587.35,588.21,588.21,587.35,11,
9394,20210309  05:55,588.4,590.8,590.8,588.4,27,
9395,20210309  06:00,590.05,590.99,591.0,589.3,36,
9396,20210309  06:05,591.38,589.99,591.38,589.99,8,
9397,20210309  06:10,591.52,591.98,591.98,591.52,6,
9398,20210309  06:15,589.5,589.5,589.5,589.5,1,
9399,20210309  06:20,590.47,590.5,590.5,590.47,6,
9400,20210309  06:25,590.96,591.52,591.52,590.96,7,
9401,20210309  06:30,591.63,591.35,592.0,591.0,29,
9402,20210309  06:35,591.25,592.0,592.52,591.25,54,
9403,20210309  06:40,591.41,592.75,592.75,591.41,21,
9404,20210309  06:45,592.7,595.88,595.93,592.7,34,
9405,20210309  06:50,594.45,595.99,597.38,594.45,22,
9406,20210309  06:55,594.89,594.9,595.0,594.18,14,
9407,20210309  07:00,595.0,592.11,595.15,588.31,452,
9408,20210309  07:05,591.65,590.55,592.16,590.55,104,
9409,20210309  07:10,590.79,590.9,591.75,590.13,95,
9410,20210309  07:15,590.73,592.0,592.11,589.0,236,
9411,20210309  07:20,592.01,593.54,595.78,591.46,185,
9412,20210309  07:25,593.5,593.0,593.6,591.79,44,
9413,20210309  07:30,593.51,594.48,594.8,593.5,50,
9414,20210309  07:35,594.0,592.71,594.22,592.71,85,
9415,20210309  07:40,592.86,592.78,592.87,591.0,42,
9416,20210309  07:45,593.0,591.28,593.37,591.0,52,
9417,20210309  07:50,591.0,593.7,593.7,591.0,84,
9418,20210309  07:55,593.5,593.0,595.0,593.0,106,
9419,20210309  08:00,589.52,594.5,595.7,588.25,963,
9420,20210309  08:05,594.42,594.16,595.65,594.0,162,
9421,20210309  08:10,594.5,596.26,596.96,594.2,213,
9422,20210309  08:15,596.05,597.5,598.38,596.0,205,
9423,20210309  08:20,597.2,595.75,597.85,594.58,193,
9424,20210309  08:25,596.5,597.0,597.25,595.83,94,
9425,20210309  08:30,596.5,596.05,596.72,596.0,109,
9426,20210309  08:35,596.2,597.66,597.89,595.9,190,
9427,20210309  08:40,598.0,601.14,601.99,597.85,536,
9428,20210309  08:45,601.95,602.45,602.51,599.3,447,
9429,20210309  08:50,602.45,604.16,605.0,602.0,379,
9430,20210309  08:55,604.48,603.2,605.5,602.9,523,
9431,20210309  09:00,603.5,606.69,606.69,602.5,417,
9432,20210309  09:05,606.75,605.11,606.98,605.0,414,
9433,20210309  09:10,605.5,605.13,605.99,604.0,362,
9434,20210309  09:15,605.0,602.0,605.15,601.31,535,
9435,20210309  09:20,601.99,602.0,603.7,601.7,368,
9436,20210309  09:25,602.4,608.18,608.25,602.0,448,
9437,20210309  09:30,608.18,604.84,612.41,598.56,17777,
9438,20210309  09:35,605.0,600.23,608.44,599.29,8255,
9439,20210309  09:40,600.97,599.24,602.28,595.21,7985,
9440,20210309  09:45,599.76,604.87,608.37,598.88,7313,
9441,20210309  09:50,605.12,607.73,607.8,600.51,6263,
9442,20210309  09:55,607.73,612.51,614.5,607.68,8730,
9443,20210309  10:00,612.58,612.23,615.45,609.28,6645,
9444,20210309  10:05,612.28,611.88,615.24,608.33,4696,
9445,20210309  10:10,611.37,615.03,617.7,609.44,5775,
9446,20210309  10:15,615.5,619.83,620.0,615.1,7021,
9447,20210309  10:20,619.91,626.1,629.97,619.91,9457,
9448,20210309  10:25,626.02,631.43,633.69,625.84,7124,
9449,20210309  10:30,631.17,626.16,634.77,625.21,6821,
9450,20210309  10:35,626.17,628.72,631.2,625.65,4276,
9451,20210309  10:40,628.25,628.15,630.87,624.64,4494,
9452,20210309  10:45,628.26,623.88,631.98,623.78,4577,
9453,20210309  10:50,623.82,624.73,626.72,623.35,3624,
9454,20210309  10:55,624.71,630.28,630.49,624.44,3677,
9455,20210309  11:00,630.42,634.95,635.0,628.25,4803,
9456,20210309  11:05,635.0,634.95,635.38,631.49,4421,
9457,20210309  11:10,634.9,630.36,634.91,628.8,3353,
9458,20210309  11:15,630.47,632.91,633.4,629.89,2411,
9459,20210309  11:20,633.0,636.4,637.4,632.65,4534,
9460,20210309  11:25,636.35,643.64,644.76,636.0,6981,
9461,20210309  11:30,643.63,644.5,647.0,643.5,5238,
9462,20210309  11:35,644.39,643.33,646.19,642.8,4043,
9463,20210309  11:40,643.36,645.95,647.1,642.01,4324,
9464,20210309  11:45,645.88,642.62,648.0,642.11,3663,
9465,20210309  11:50,642.74,639.85,644.73,638.5,4532,
9466,20210309  11:55,639.81,641.81,643.57,639.67,2997,
9467,20210309  12:00,642.1,642.36,643.88,640.2,2363,
9468,20210309  12:05,642.34,643.48,643.89,640.06,2803,
9469,20210309  12:10,643.51,644.68,645.3,641.69,2626,
9470,20210309  12:15,644.75,644.0,645.9,643.2,2004,
9471,20210309  12:20,644.1,645.09,647.03,643.05,2948,
9472,20210309  12:25,645.04,644.16,645.88,643.07,1612,
9473,20210309  12:30,644.36,644.58,646.0,643.49,1542,
9474,20210309  12:35,644.66,650.89,651.0,644.5,4294,
9475,20210309  12:40,650.91,648.58,651.0,647.24,3496,
9476,20210309  12:45,648.52,651.53,652.43,647.66,3642,
9477,20210309  12:50,651.28,653.41,654.28,651.22,4176,
9478,20210309  12:55,653.12,653.99,654.68,651.38,3104,
9479,20210309  13:00,654.0,659.9,660.0,653.98,5911,
9480,20210309  13:05,659.95,663.74,665.0,658.57,7783,
9481,20210309  13:10,663.77,667.95,668.9,663.0,8730,
9482,20210309  13:15,667.47,670.34,672.92,666.5,9785,
9483,20210309  13:20,670.49,668.98,672.91,667.5,6833,
9484,20210309  13:25,668.85,668.67,670.74,665.5,5770,
9485,20210309  13:30,668.89,674.11,676.84,667.0,8154,
9486,20210309  13:35,674.37,674.23,677.3,673.11,6120,
9487,20210309  13:40,674.41,675.26,677.0,673.41,5864,
9488,20210309  13:45,675.1,674.73,676.0,672.04,4903,
9489,20210309  13:50,674.84,674.78,678.09,672.5,5482,
9490,20210309  13:55,675.0,674.12,676.55,673.6,3533,
9491,20210309  14:00,674.12,672.28,676.0,670.28,4416,
9492,20210309  14:05,672.36,669.15,672.68,667.26,5249,
9493,20210309  14:10,669.01,668.18,669.2,666.53,4143,
9494,20210309  14:15,668.2,662.12,668.25,661.29,5937,
9495,20210309  14:20,662.22,660.86,664.88,660.35,5447,
9496,20210309  14:25,660.87,660.82,662.92,657.4,7150,
